혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원
0.0,3,3,3,2,10.0
6.0,4,4,5,3,0.0
0.0,4,4,4,2,0.0
0.0,4,4,4,4,0.0
0.0,4,4,2,3,0.0
0.0,5,5,6,3,0.0
0.0,6,4,5,4,0.0
4.0,2,1,0,0,0.0
6.0,5,4,8,4,400.0
0.0,4,4,4,3,0.0
0.0,4,4,6,3,40.0
0.0,6,6,4,3,0.0
0.0,4,4,8,3,60.0
0.0,4,4,6,4,0.0
0.0,6,4,3,1,0.0
0.0,4,4,6,3,0.0
0.0,4,4,5,1,0.0
0.0,6,6,8,3,100.0
0.0,2,3,5,3,0.0
0.0,4,4,5,3,20.0
0.0,4,4,4,3,0.0
0.0,6,4,2,5,50.0
0.0,2,2,8,5,0.0
0.0,6,4,3,3,0.0
0.0,6,4,0,5,0.0
0.0,2,6,3,5,30.0
0.0,6,6,2,4,0.0
0.0,4,2,3,1,0.0
0.0,6,6,4,3,70.0
0.0,6,4,5,4,0.0
0.0,7,6,8,6,80.0
0.0,6,4,3,1,40.0
0.0,7,5,8,5,0.0
0.0,6,6,4,2,0.0
0.0,6,6,5,5,0.0
0.0,6,4,4,3,0.0
0.0,6,5,4,2,0.0
0.0,6,6,5,5,0.0
0.0,4,6,4,4,40.0
0.0,4,6,0,1,0.0
0.0,4,4,2,1,0.0
0.0,6,5,7,5,0.0
0.0,6,6,7,2,0.0
4.0,3,6,4,3,0.0
0.0,7,7,4,2,25.0
0.0,4,4,4,2,0.0
0.0,6,4,0,4,0.0
0.0,6,4,4,4,60.0
0.0,4,4,5,3,15.0
0.0,4,4,3,1,0.0
0.0,6,6,3,1,0.0
0.0,7,6,4,1,0.0
0.0,7,6,6,1,60.0
0.0,4,4,5,3,0.0
0.0,7,6,8,3,100.0
0.0,6,6,8,5,60.0
0.0,4,4,5,2,30.0
0.0,4,4,4,4,0.0
0.0,6,6,7,4,30.0
0.0,6,6,1,1,0.0
0.0,6,6,8,6,0.0
0.0,6,6,6,2,0.0
0.0,7,6,8,6,0.0
0.0,6,4,6,5,0.0
0.0,4,4,4,2,0.0
0.0,7,6,5,6,60.0
0.0,6,6,6,2,0.0
0.0,6,5,4,3,20.0
0.0,4,3,2,3,20.0
0.0,7,6,7,5,50.0
0.0,4,4,3,2,0.0
0.0,7,6,2,6,30.0
0.0,6,4,5,3,0.0
0.0,6,4,4,4,0.0
0.0,4,4,4,4,100.0
0.0,4,4,4,3,0.0
0.0,4,4,4,4,0.0
0.0,6,6,8,6,0.0
0.0,4,4,2,1,0.0
0.0,6,3,2,4,0.0
0.0,4,4,8,4,0.0
0.0,4,4,8,4,0.0
0.0,6,6,6,5,0.0
0.0,5,4,4,2,0.0
0.0,2,2,5,4,30.0
0.0,6,5,6,3,7.0
0.0,6,6,7,3,20.0
0.0,6,4,8,5,50.0
0.0,7,4,5,5,0.0
0.0,4,4,4,4,0.0
0.0,7,7,7,4,0.0
0.0,4,6,6,1,0.0
0.0,7,6,1,4,0.0
0.0,6,4,2,1,0.0
0.0,7,6,6,4,50.0
0.0,5,4,3,1,0.0
0.0,6,6,5,3,20.0
0.0,7,7,6,4,30.0
0.0,4,4,4,3,30.0
0.0,6,6,4,2,50.0
0.0,6,4,3,3,50.0
0.0,2,2,3,1,150.0
0.0,4,5,3,2,0.0
0.0,4,4,5,3,45.0
0.0,6,6,5,3,45.0
0.0,7,6,8,4,0.0
0.0,4,4,5,1,10.0
0.0,6,4,6,4,0.0
0.0,4,4,5,3,40.0
0.0,3,4,5,4,50.0
0.0,4,4,3,2,50.0
0.0,6,5,7,2,40.0
0.0,4,4,3,3,0.0
0.0,6,7,7,5,40.0
0.0,6,4,5,3,0.0
0.0,5,5,5,2,100.0
0.0,4,4,4,3,0.0
0.0,6,6,5,4,30.0
6.0,6,5,6,5,0.0
0.0,4,4,4,4,0.0
0.0,4,4,6,4,0.0
0.0,6,6,4,3,30.0
0.0,6,4,5,3,150.0
0.0,4,6,5,3,0.0
0.0,4,4,5,2,100.0
0.0,6,6,3,4,20.0
0.0,4,6,4,4,0.0
0.0,5,3,3,3,0.0
0.0,6,6,7,5,120.0
0.0,6,7,7,3,100.0
0.0,6,6,7,4,0.0
0.0,4,4,3,3,0.0
0.0,6,6,7,3,0.0
0.0,6,4,6,4,0.0
0.0,5,4,5,4,0.0
0.0,6,5,3,2,0.0
0.0,7,6,4,1,60.0
0.0,5,5,4,2,0.0
0.0,6,6,3,1,0.0
0.0,4,4,4,1,0.0
0.0,7,4,1,2,0.0
0.0,3,4,7,3,0.0
0.0,5,6,4,2,0.0
0.0,4,4,3,3,0.0
0.0,4,4,5,1,0.0
0.0,4,4,2,3,0.0
0.0,4,6,2,1,50.0
0.0,4,4,4,3,40.0
0.0,6,6,2,1,0.0
6.0,2,3,3,1,0.0
0.0,4,4,4,2,0.0
0.0,4,4,8,6,0.0
0.0,4,4,4,4,0.0
0.0,7,7,6,6,0.0
0.0,4,4,3,3,0.0
0.0,6,6,3,1,0.0
0.0,6,4,7,5,0.0
0.0,3,3,2,1,0.0
0.0,6,6,8,3,0.0
0.0,4,4,2,2,0.0
0.0,6,6,6,2,0.0
0.0,6,6,4,4,30.0
0.0,6,6,5,4,0.0
0.0,6,6,5,4,0.0
4.0,2,1,2,2,0.0
4.0,6,2,4,3,0.0
6.0,3,2,0,0,0.0
7.0,6,3,0,0,0.0
7.0,4,4,3,3,0.0
0.0,6,4,4,3,0.0
0.0,6,4,6,4,0.0
0.0,4,4,0,4,0.0
0.0,7,6,2,1,0.0
0.0,7,5,4,2,0.0
0.0,4,4,4,3,0.0
0.0,4,4,5,2,0.0
0.0,4,4,6,3,0.0
0.0,6,4,3,4,0.0
0.0,6,6,3,2,0.0
0.0,5,4,6,4,0.0
0.0,3,3,3,1,0.0
0.0,6,7,7,5,0.0
0.0,6,6,8,6,0.0
0.0,4,4,2,1,0.0
0.0,4,4,5,4,0.0
0.0,6,5,5,2,0.0
0.0,4,6,1,2,0.0
0.0,7,6,8,5,100.0
0.0,6,6,5,4,0.0
0.0,6,6,5,5,0.0
0.0,6,4,2,3,10.0
0.0,2,3,2,1,0.0
0.0,6,4,4,3,0.0
0.0,7,6,5,2,0.0
0.0,4,4,2,2,0.0
4.0,6,6,1,1,0.0
0.0,4,5,8,2,60.0
0.0,7,6,7,3,0.0
0.0,6,6,6,5,50.0
0.0,6,4,7,3,0.0
0.0,6,6,8,2,30.0
0.0,7,6,6,4,0.0
0.0,5,4,4,3,0.0
0.0,2,3,0,0,0.0
0.0,4,4,7,4,0.0
0.0,4,4,5,3,0.0
0.0,6,4,6,4,0.0
0.0,4,5,3,3,0.0
0.0,7,6,6,2,20.0
0.0,7,7,8,6,50.0
0.0,5,4,2,1,45.0
0.0,5,6,6,5,0.0
0.0,7,7,4,3,0.0
0.0,4,4,5,1,0.0
0.0,6,6,7,6,0.0
0.0,6,7,8,6,0.0
0.0,6,6,0,1,0.0
6.0,4,4,4,2,0.0
0.0,4,4,5,2,0.0
0.0,2,3,7,4,0.0
0.0,6,4,5,4,0.0
0.0,4,4,2,2,0.0
0.0,4,4,0,5,0.0
0.0,6,6,4,3,10.0
0.0,3,4,3,2,0.0
0.0,6,6,5,3,0.0
0.0,6,4,5,3,0.0
4.0,4,4,6,4,0.0
0.0,5,7,6,2,0.0
0.0,4,4,4,3,0.0
0.0,4,3,4,3,0.0
0.0,4,4,2,2,0.0
0.0,6,4,4,4,55.0
0.0,6,6,5,4,30.0
0.0,4,4,5,3,0.0
0.0,6,6,5,4,0.0
0.0,6,6,5,3,0.0
0.0,7,6,3,1,0.0
0.0,5,4,8,6,0.0
0.0,3,2,4,1,0.0
0.0,6,7,6,4,0.0
0.0,6,6,6,4,30.0
0.0,6,6,7,4,70.0
0.0,4,2,4,2,0.0
0.0,6,6,6,3,0.0
0.0,4,4,4,2,0.0
6.0,6,4,2,5,0.0
0.0,7,6,6,4,0.0
0.0,4,4,4,1,0.0
0.0,4,4,5,3,0.0
0.0,4,4,2,1,0.0
0.0,7,4,2,1,0.0
0.0,6,6,7,5,30.0
0.0,4,4,6,4,0.0
5.0,4,4,0,1,0.0
0.0,4,4,2,1,0.0
0.0,6,6,6,4,0.0
5.0,2,2,2,2,0.0
0.0,6,4,6,3,0.0
0.0,2,2,6,3,0.0
0.0,6,4,6,4,0.0
0.0,4,4,5,3,0.0
0.0,6,6,4,3,0.0
0.0,4,4,2,2,0.0
0.0,4,4,5,3,0.0
0.0,6,5,6,4,0.0
0.0,4,4,3,4,0.0
0.0,6,7,5,6,0.0
0.0,6,6,7,5,0.0
0.0,6,4,7,3,0.0
0.0,4,4,5,4,0.0
0.0,6,4,6,4,30.0
0.0,4,6,2,1,0.0
0.0,4,4,3,1,0.0
0.0,4,4,2,1,0.0
0.0,4,4,6,2,0.0
0.0,6,5,5,2,0.0
0.0,7,5,7,4,0.0
0.0,4,4,2,4,0.0
0.0,6,6,5,3,0.0
0.0,6,4,5,2,40.0
0.0,4,4,4,3,0.0
0.0,6,6,5,3,0.0
0.0,4,4,4,3,0.0
0.0,4,4,0,3,30.0
0.0,6,7,6,6,50.0
0.0,7,7,4,5,25.0
0.0,4,4,5,3,0.0
0.0,6,6,4,2,0.0
0.0,4,3,1,2,0.0
0.0,7,5,3,1,0.0
0.0,6,4,2,1,30.0
0.0,4,4,5,5,30.0
0.0,5,4,5,3,0.0
0.0,4,4,3,1,50.0
0.0,6,6,4,5,100.0
0.0,4,4,2,1,0.0
0.0,4,6,6,4,0.0
0.0,5,4,3,1,0.0
0.0,7,6,6,3,0.0
0.0,6,6,6,4,0.0
0.0,6,6,4,4,0.0
0.0,6,6,5,2,50.0
0.0,4,4,3,2,0.0
0.0,6,6,5,5,0.0
0.0,5,4,4,3,0.0
6.0,2,2,1,2,0.0
0.0,6,4,6,4,20.0
0.0,5,4,4,3,35.0
0.0,4,6,2,1,0.0
0.0,4,4,4,2,0.0
0.0,3,4,4,1,10.0
0.0,4,4,6,5,0.0
0.0,7,7,8,4,0.0
0.0,4,4,2,2,0.0
0.0,4,4,3,4,0.0
0.0,2,4,5,3,50.0
0.0,6,6,7,3,0.0
0.0,4,4,6,2,20.0
0.0,4,5,3,2,0.0
0.0,4,4,6,5,0.0
0.0,4,4,4,3,0.0
0.0,5,4,5,3,0.0
0.0,6,7,8,4,0.0
0.0,6,4,6,4,0.0
0.0,4,4,4,3,50.0
0.0,4,3,3,3,20.0
0.0,7,7,6,1,0.0
0.0,6,6,3,2,0.0
0.0,3,2,1,2,0.0
0.0,6,5,5,3,0.0
0.0,6,4,7,5,0.0
0.0,6,6,6,3,0.0
0.0,6,4,4,1,0.0
0.0,5,4,1,1,5.0
0.0,6,6,7,3,0.0
6.0,6,6,8,6,0.0
0.0,4,4,5,2,50.0
0.0,4,4,4,2,0.0
0.0,2,4,4,1,0.0
0.0,4,4,5,2,0.0
0.0,4,4,4,1,30.0
0.0,3,3,2,2,0.0
0.0,6,4,5,3,0.0
0.0,6,6,5,4,0.0
0.0,6,7,8,4,0.0
0.0,5,4,5,3,70.0
0.0,6,4,5,4,0.0
0.0,4,4,1,1,0.0
0.0,6,6,6,4,60.0
0.0,4,4,4,4,0.0
0.0,6,6,7,4,69.0
0.0,4,4,2,2,10.0
0.0,6,4,6,4,0.0
0.0,4,4,3,2,0.0
0.0,7,6,5,2,50.0
0.0,7,7,4,4,100.0
0.0,6,4,5,3,0.0
0.0,4,4,6,4,0.0
0.0,6,6,5,2,0.0
4.0,4,4,3,2,0.0
0.0,6,4,4,1,0.0
0.0,6,4,5,4,0.0
0.0,4,6,7,2,0.0
0.0,5,4,6,4,0.0
0.0,6,6,3,3,0.0
0.0,6,6,5,3,0.0
0.0,6,6,0,0,0.0
0.0,4,4,5,4,0.0
0.0,6,6,6,4,0.0
0.0,6,4,5,1,0.0
6.0,6,6,6,4,0.0
0.0,3,4,2,4,0.0
0.0,6,6,6,4,0.0
0.0,4,4,5,4,0.0
6.0,6,6,5,2,0.0
6.0,2,6,0,0,0.0
0.0,6,4,8,1,0.0
0.0,6,6,6,5,0.0
0.0,7,4,6,2,0.0
0.0,4,4,6,3,0.0
0.0,6,6,6,3,30.0
0.0,4,3,3,2,0.0
0.0,6,4,5,5,0.0
0.0,6,4,5,4,0.0
0.0,6,4,3,1,0.0
0.0,6,4,3,4,0.0
0.0,7,6,8,4,0.0
0.0,6,7,8,4,0.0
0.0,4,4,2,1,0.0
0.0,5,4,4,3,0.0
0.0,4,4,5,3,0.0
0.0,7,6,6,3,40.0
0.0,7,5,5,2,0.0
0.0,2,3,1,1,0.0
0.0,4,4,1,1,0.0
0.0,6,6,6,4,0.0
0.0,6,4,4,3,0.0
0.0,6,7,7,4,0.0
0.0,4,3,2,2,0.0
0.0,6,4,5,2,0.0
0.0,6,6,5,3,0.0
0.0,3,4,3,3,0.0
0.0,4,4,8,5,0.0
0.0,4,4,3,2,40.0
0.0,6,6,6,5,0.0
0.0,7,6,1,3,0.0
0.0,7,4,6,5,0.0
0.0,6,4,5,4,0.0
0.0,4,3,3,3,0.0
0.0,6,7,5,3,0.0
0.0,2,4,2,1,0.0
6.0,4,4,5,5,0.0
0.0,5,5,4,3,0.0
0.0,6,5,7,4,0.0
0.0,6,7,6,5,0.0
0.0,6,6,6,3,0.0
0.0,7,6,2,1,0.0
0.0,6,4,5,4,0.0
0.0,6,4,5,2,0.0
0.0,3,3,8,3,0.0
0.0,2,4,2,2,50.0
0.0,6,5,5,3,0.0
0.0,4,4,4,3,0.0
0.0,6,6,3,3,0.0
0.0,6,4,3,3,0.0
0.0,4,4,2,2,0.0
0.0,3,4,2,3,0.0
0.0,6,4,4,3,0.0
0.0,6,6,7,4,0.0
0.0,6,6,6,4,0.0
0.0,6,5,5,2,0.0
0.0,6,6,7,5,0.0
6.0,4,4,5,3,0.0
0.0,6,4,3,3,0.0
0.0,6,6,4,3,0.0
0.0,4,4,4,2,0.0
0.0,6,6,1,2,0.0
0.0,7,6,7,6,0.0
0.0,4,4,4,3,25.0
0.0,6,6,4,5,30.0
6.0,6,4,8,5,0.0
0.0,4,4,3,4,0.0
0.0,7,7,7,5,40.0
0.0,4,4,4,1,0.0
0.0,6,6,5,4,0.0
0.0,6,6,3,2,0.0
0.0,3,3,6,4,50.0
0.0,6,4,6,5,80.0
0.0,4,4,7,3,20.0
0.0,4,5,6,2,150.0
0.0,6,6,6,5,35.0
0.0,3,3,3,2,0.0
0.0,6,6,8,6,0.0
0.0,6,4,6,5,0.0
0.0,7,6,8,6,0.0
0.0,6,4,5,3,15.0
0.0,6,4,6,5,30.0
0.0,7,6,7,4,0.0
0.0,7,6,3,3,35.0
0.0,4,4,4,3,0.0
0.0,7,6,8,4,0.0
0.0,4,7,5,4,35.0
0.0,6,4,4,3,0.0
0.0,4,4,3,4,30.0
0.0,6,6,5,4,0.0
0.0,6,6,4,1,0.0
0.0,6,4,6,2,90.0
0.0,7,6,6,4,50.0
0.0,6,6,4,4,0.0
0.0,6,6,4,3,0.0
0.0,4,4,5,4,15.0
0.0,4,3,3,2,20.0
0.0,6,6,6,4,0.0
0.0,6,4,4,2,30.0
0.0,3,4,6,2,20.0
0.0,6,4,6,3,40.0
0.0,4,4,7,5,30.0
0.0,3,3,4,3,20.0
0.0,4,4,3,4,30.0
0.0,6,6,7,4,0.0
0.0,4,4,5,3,10.0
0.0,3,4,3,3,0.0
0.0,6,6,5,4,30.0
0.0,2,4,0,4,0.0
0.0,6,4,5,3,30.0
0.0,4,4,2,2,0.0
0.0,2,2,5,2,50.0
0.0,6,4,4,4,0.0
0.0,6,6,5,4,0.0
0.0,2,2,3,3,100.0
0.0,5,4,5,3,20.0
0.0,6,6,4,3,0.0
0.0,6,6,3,2,0.0
0.0,5,4,6,4,0.0
0.0,6,4,3,2,10.0
0.0,6,6,5,5,30.0
0.0,4,4,8,4,40.0
0.0,7,6,7,3,50.0
0.0,5,4,5,3,50.0
0.0,6,6,5,2,50.0
0.0,5,4,5,3,0.0
0.0,4,4,2,2,40.0
0.0,6,4,4,3,0.0
0.0,6,7,5,3,0.0
0.0,6,4,3,2,20.0
0.0,6,6,1,1,45.0
0.0,1,5,2,1,30.0
6.0,5,6,1,2,40.0
0.0,4,4,3,1,0.0
0.0,6,6,6,3,30.0
0.0,6,6,5,4,0.0
0.0,5,4,3,3,50.0
0.0,7,6,5,4,30.0
0.0,6,6,7,4,0.0
0.0,4,5,6,2,100.0
0.0,5,5,3,3,30.0
0.0,6,6,5,5,0.0
0.0,6,6,3,3,0.0
0.0,6,6,7,5,20.0
0.0,4,3,4,3,0.0
0.0,6,6,7,4,200.0
0.0,7,6,0,5,50.0
0.0,4,4,3,1,0.0
0.0,4,4,4,1,0.0
0.0,6,6,2,5,0.0
0.0,6,7,6,5,45.0
0.0,7,7,0,0,0.0
0.0,4,6,6,4,0.0
0.0,4,4,6,6,30.0
0.0,6,6,5,4,0.0
0.0,4,6,6,4,0.0
0.0,7,7,7,4,80.0
0.0,6,4,5,4,30.0
0.0,6,4,3,2,40.0
0.0,6,4,5,4,50.0
0.0,7,6,6,5,20.0
0.0,7,7,6,3,30.0
0.0,4,4,4,3,0.0
0.0,3,3,5,3,60.0
0.0,6,4,6,3,0.0
0.0,6,7,6,5,0.0
0.0,6,6,6,4,0.0
0.0,6,6,5,4,0.0
0.0,4,5,6,4,20.0
0.0,4,4,5,4,0.0
0.0,4,5,4,2,0.0
0.0,6,3,7,4,50.0
0.0,6,5,7,4,150.0
0.0,2,3,3,2,0.0
0.0,6,5,4,3,0.0
0.0,6,6,5,3,0.0
0.0,6,6,7,5,50.0
0.0,6,4,6,6,0.0
0.0,7,6,6,4,0.0
0.0,6,7,4,3,0.0
0.0,4,4,4,3,0.0
0.0,7,7,5,4,0.0
0.0,6,6,3,2,0.0
0.0,6,6,5,3,0.0
0.0,6,6,5,2,100.0
0.0,7,6,3,2,0.0
0.0,4,4,4,4,40.0
0.0,6,6,6,4,0.0
0.0,6,5,5,4,0.0
0.0,7,6,8,4,100.0
0.0,6,6,5,2,0.0
0.0,4,3,3,1,20.0
0.0,4,4,5,4,0.0
0.0,4,3,5,2,0.0
0.0,6,4,4,2,0.0
0.0,4,6,8,4,40.0
0.0,4,4,4,1,20.0
0.0,5,7,5,4,0.0
0.0,6,6,6,5,0.0
0.0,5,4,3,3,20.0
0.0,7,6,8,6,30.0
0.0,7,7,6,4,35.0
0.0,7,6,6,5,0.0
0.0,5,5,5,4,0.0
0.0,7,4,3,5,0.0
0.0,4,4,8,4,60.0
0.0,6,6,8,6,5.0
0.0,5,4,4,2,30.0
0.0,4,4,4,2,60.0
0.0,3,4,5,5,60.0
0.0,6,6,6,4,0.0
0.0,7,4,5,3,0.0
0.0,5,4,4,2,30.0
0.0,7,7,7,4,0.0
0.0,4,4,5,3,10.0
0.0,5,6,6,4,0.0
0.0,6,5,2,1,0.0
0.0,4,4,3,4,0.0
0.0,6,6,4,3,0.0
0.0,6,6,6,4,0.0
0.0,6,6,7,5,50.0
0.0,3,4,7,2,0.0
0.0,3,2,5,4,0.0
0.0,6,6,2,1,10.0
0.0,2,4,4,2,50.0
0.0,6,6,4,5,0.0
0.0,4,4,2,1,0.0
0.0,7,6,3,2,0.0
0.0,7,6,4,2,0.0
0.0,7,4,3,2,0.0
0.0,7,4,2,1,0.0
0.0,6,6,0,4,0.0
0.0,4,4,2,2,0.0
0.0,7,6,4,3,0.0
6.0,4,4,3,1,0.0
0.0,4,3,2,1,0.0
0.0,4,4,2,1,0.0
0.0,4,4,2,1,0.0
7.0,6,4,1,2,0.0
0.0,6,7,4,3,0.0
0.0,7,6,6,3,0.0
0.0,7,4,1,1,0.0
0.0,6,7,3,1,0.0
0.0,4,6,6,4,45.0
0.0,4,3,8,4,40.0
0.0,6,4,5,4,25.0
0.0,6,4,2,5,0.0
0.0,6,4,4,3,0.0
0.0,4,2,2,2,0.0
0.0,3,2,3,2,25.0
0.0,4,4,3,3,80.0
0.0,4,4,2,1,0.0
0.0,7,4,5,1,0.0
0.0,4,4,4,2,0.0
0.0,7,7,7,3,0.0
0.0,4,6,4,2,0.0
0.0,1,2,2,1,0.0
0.0,6,4,2,2,50.0
0.0,6,4,4,2,0.0
0.0,4,4,0,1,0.0
0.0,6,6,6,5,0.0
0.0,4,3,2,2,0.0
0.0,6,4,5,2,30.0
0.0,7,6,4,3,50.0
0.0,4,3,3,2,0.0
0.0,6,4,6,3,0.0
0.0,6,4,6,4,0.0
0.0,4,4,2,1,0.0
0.0,4,4,4,2,10.0
0.0,4,5,8,5,0.0
0.0,5,4,3,2,0.0
0.0,6,4,4,4,20.0
0.0,4,5,4,2,0.0
0.0,4,5,3,1,0.0
0.0,3,2,3,2,0.0
0.0,6,6,7,3,0.0
0.0,4,4,4,3,0.0
0.0,7,7,5,3,25.0
0.0,4,7,2,3,0.0
0.0,6,4,4,3,0.0
0.0,6,6,7,5,0.0
0.0,6,4,6,4,0.0
0.0,7,5,6,4,0.0
0.0,6,6,7,6,0.0
0.0,4,2,6,3,0.0
0.0,4,5,4,2,0.0
0.0,4,4,7,4,0.0
0.0,4,4,7,4,70.0
0.0,6,4,4,3,0.0
0.0,7,7,6,2,60.0
0.0,4,3,6,3,0.0
0.0,5,4,6,4,50.0
0.0,7,6,6,6,0.0
0.0,4,2,1,2,0.0
0.0,6,6,4,4,10.0
0.0,6,6,6,5,0.0
0.0,5,4,6,4,0.0
0.0,4,4,6,3,0.0
0.0,4,4,3,2,0.0
0.0,6,6,5,4,15.0
0.0,5,4,3,2,20.0
0.0,4,4,5,3,35.0
0.0,6,5,3,2,0.0
0.0,6,3,4,3,50.0
0.0,3,4,7,3,0.0
0.0,4,3,5,3,0.0
0.0,4,3,3,2,0.0
0.0,6,6,5,4,30.0
0.0,4,4,4,3,40.0
0.0,6,7,5,1,0.0
0.0,4,4,8,5,0.0
0.0,6,4,5,2,30.0
0.0,6,4,4,4,70.0
0.0,7,4,2,3,0.0
0.0,6,6,0,6,0.0
0.0,6,6,0,2,0.0
0.0,6,5,6,2,10.0
0.0,6,4,6,3,0.0
0.0,2,5,5,2,0.0
0.0,4,5,6,4,30.0
0.0,4,4,3,4,0.0
0.0,4,4,1,3,0.0
0.0,6,4,5,3,0.0
0.0,6,4,3,2,0.0
0.0,6,6,6,4,20.0
0.0,6,6,7,4,100.0
0.0,7,6,4,4,0.0
0.0,6,6,5,4,0.0
0.0,4,4,4,1,15.0
0.0,6,4,5,4,0.0
0.0,4,4,3,3,60.0
0.0,6,6,7,5,0.0
0.0,4,4,5,3,0.0
0.0,6,5,6,3,0.0
0.0,3,3,5,5,0.0
0.0,6,6,4,1,70.0
0.0,6,4,8,5,100.0
0.0,6,5,1,1,150.0
0.0,4,2,3,2,30.0
0.0,4,4,4,2,0.0
0.0,6,4,6,3,40.0
0.0,6,4,3,2,30.0
0.0,6,6,5,4,30.0
0.0,4,6,3,1,0.0
0.0,4,4,5,3,0.0
0.0,7,7,4,4,30.0
0.0,4,3,3,2,20.0
0.0,4,4,0,0,0.0
0.0,4,4,4,4,0.0
0.0,3,4,3,2,20.0
6.0,7,6,7,5,0.0
0.0,4,4,4,2,0.0
0.0,3,4,7,3,0.0
0.0,4,4,4,3,0.0
0.0,6,4,4,1,60.0
0.0,6,4,4,2,0.0
0.0,5,5,6,4,30.0
0.0,5,4,5,4,0.0
0.0,6,6,6,4,0.0
6.0,7,4,6,3,0.0
0.0,6,6,5,3,100.0
0.0,6,6,6,4,0.0
0.0,6,4,6,6,30.0
0.0,3,3,4,4,110.0
0.0,6,7,7,6,70.0
0.0,6,6,7,6,100.0
0.0,6,5,5,4,0.0
0.0,4,4,4,4,0.0
0.0,5,4,4,3,0.0
0.0,6,4,6,6,0.0
0.0,6,4,6,2,0.0
0.0,1,3,3,1,0.0
0.0,6,4,6,3,0.0
0.0,2,1,1,1,0.0
0.0,4,4,6,3,30.0
0.0,6,4,6,4,0.0
0.0,7,6,7,4,0.0
7.0,7,6,3,1,0.0
0.0,4,4,4,3,60.0
0.0,5,4,6,3,0.0
0.0,7,6,4,3,20.0
0.0,7,7,2,3,50.0
0.0,3,2,3,3,0.0
0.0,4,4,4,2,0.0
0.0,5,4,5,3,0.0
0.0,6,6,7,5,0.0
0.0,6,5,3,2,0.0
0.0,7,6,7,5,0.0
0.0,7,6,7,5,0.0
0.0,6,4,7,5,50.0
0.0,6,5,4,4,0.0
0.0,6,6,5,4,0.0
0.0,4,1,4,2,0.0
0.0,2,4,2,3,0.0
0.0,6,4,6,4,0.0
0.0,4,4,3,3,0.0
0.0,5,4,3,2,0.0
0.0,5,4,5,2,0.0
0.0,4,4,3,1,0.0
0.0,7,4,6,3,0.0
0.0,6,6,2,2,0.0
0.0,4,4,6,3,0.0
0.0,6,6,2,2,0.0
0.0,6,7,5,2,0.0
0.0,4,4,5,2,0.0
0.0,4,4,2,3,0.0
0.0,6,6,5,5,50.0
0.0,3,3,4,3,0.0
0.0,6,4,6,3,20.0
0.0,6,6,7,3,0.0
0.0,6,4,0,3,0.0
0.0,6,7,2,3,0.0
6.0,3,4,5,2,0.0
0.0,7,6,8,6,0.0
0.0,7,7,8,6,0.0
0.0,7,6,8,5,0.0
0.0,4,4,4,5,0.0
0.0,6,6,0,5,0.0
0.0,3,4,2,1,10.0
0.0,5,4,6,3,0.0
0.0,7,7,6,3,0.0
0.0,4,2,6,3,0.0
0.0,4,4,5,3,0.0
0.0,4,4,3,3,0.0
0.0,6,4,6,4,0.0
0.0,6,4,6,4,0.0
0.0,4,3,4,1,0.0
0.0,4,4,2,2,0.0
0.0,4,4,5,3,0.0
0.0,6,6,4,2,0.0
0.0,2,3,2,3,0.0
0.0,6,6,5,3,60.0
0.0,6,3,2,1,0.0
0.0,2,4,5,1,0.0
0.0,6,6,7,5,30.0
0.0,6,6,5,3,0.0
0.0,6,6,2,4,0.0
0.0,6,5,5,3,0.0
0.0,2,2,3,2,0.0
0.0,5,5,5,3,0.0
0.0,6,6,4,2,20.0
0.0,6,4,5,5,0.0
0.0,6,6,2,1,30.0
0.0,6,4,6,2,50.0
0.0,2,2,5,3,0.0
0.0,6,4,7,3,0.0
0.0,7,7,8,4,0.0
0.0,6,6,2,3,0.0
0.0,6,6,5,5,0.0
0.0,3,3,4,2,0.0
0.0,4,5,2,3,0.0
0.0,7,3,5,4,0.0
0.0,4,4,6,5,0.0
0.0,5,4,8,6,70.0
0.0,5,4,4,2,0.0
0.0,6,6,8,5,0.0
0.0,6,4,7,4,0.0
0.0,7,7,7,6,0.0
0.0,6,6,5,2,20.0
0.0,6,6,6,4,60.0
0.0,3,3,3,2,40.0
0.0,4,6,5,4,0.0
0.0,5,4,6,4,0.0
0.0,6,6,7,5,0.0
0.0,3,3,4,2,0.0
0.0,4,4,6,3,0.0
0.0,7,7,5,1,30.0
0.0,6,7,8,5,40.0
0.0,6,6,5,4,45.0
0.0,6,6,8,6,70.0
0.0,4,4,3,4,0.0
0.0,6,4,6,4,60.0
0.0,4,4,8,4,0.0
0.0,4,4,6,4,30.0
0.0,6,4,4,2,0.0
0.0,4,6,5,3,30.0
0.0,4,4,4,3,0.0
6.0,6,4,4,3,0.0
0.0,6,6,3,2,0.0
0.0,4,5,5,5,0.0
0.0,7,7,4,4,0.0
0.0,6,6,5,4,0.0
0.0,6,6,6,4,0.0
0.0,6,4,5,4,0.0
0.0,6,6,3,2,0.0
0.0,4,4,8,5,0.0
0.0,6,4,4,3,0.0
0.0,6,6,4,2,50.0
0.0,2,3,4,1,0.0
0.0,6,6,7,4,0.0
0.0,7,4,4,5,0.0
0.0,6,6,6,4,30.0
0.0,6,6,3,2,40.0
0.0,6,5,6,3,0.0
0.0,4,4,2,2,0.0
